data/testset_5000_23.txt,5000,372681
data/testset_1000_15.txt,1000,7792
data/testset_10000_18.txt,10000,762281
data/testset_500000_21.txt,500000,3.69563e+09
data/testset_1000_14.txt,1000,8552
data/testset_1000_3.txt,1000,14989
data/testset_5000_13.txt,5000,189797
data/testset_100000_19.txt,100000,7.65057e+07
data/testset_1000_24.txt,1000,15341
data/testset_1000_22.txt,1000,16380
data/testset_50000_28.txt,50000,3.69666e+07
data/testset_100000_11.txt,100000,7.66813e+07
data/testset_5000_21.txt,5000,371390
data/testset_50000_7.txt,50000,3.15791e+07
data/testset_5000_29.txt,5000,370727
data/testset_10000_7.txt,10000,1.25932e+06
data/testset_5000_20.txt,5000,372233
data/testset_5000_2.txt,5000,316472
data/testset_50000_13.txt,50000,1.91446e+07
data/testset_50000_14.txt,50000,1.91379e+07
data/testset_10000_28.txt,10000,1.48029e+06
data/testset_500000_3.txt,500000,3.15615e+09
data/testset_100000_3.txt,100000,1.26851e+08
data/testset_1000_13.txt,1000,8408
data/testset_10000_17.txt,10000,794218
data/testset_50000_1.txt,50000,3.21219e+07
data/testset_50000_18.txt,50000,1.93871e+07
data/testset_1000_12.txt,1000,7913
data/testset_50000_5.txt,50000,3.16396e+07
data/testset_500000_9.txt,500000,3.1554e+09
data/testset_100000_29.txt,100000,1.47896e+08
data/testset_10000_24.txt,10000,1.48273e+06
data/testset_5000_7.txt,5000,317546
data/testset_5000_16.txt,5000,189910
data/testset_100000_21.txt,100000,1.47741e+08
data/testset_500000_0.txt,500000,3.15455e+09
data/testset_50000_11.txt,50000,1.91401e+07
data/testset_50000_6.txt,50000,3.15409e+07
data/testset_500000_25.txt,500000,3.69399e+09
data/testset_50000_25.txt,50000,3.69715e+07
data/testset_10000_16.txt,10000,753085
data/testset_10000_29.txt,10000,1.48532e+06
data/testset_5000_18.txt,5000,191077
data/testset_10000_21.txt,10000,1.487e+06
data/testset_100000_14.txt,100000,7.67389e+07
data/testset_50000_12.txt,50000,1.90833e+07
data/testset_500000_23.txt,500000,3.69422e+09
data/testset_1000_5.txt,1000,13811
data/testset_100000_7.txt,100000,1.26159e+08
data/testset_10000_15.txt,10000,763237
data/testset_5000_14.txt,5000,194266
data/testset_50000_22.txt,50000,3.69907e+07
data/testset_5000_12.txt,5000,190997
data/testset_5000_19.txt,5000,191813
data/testset_500000_5.txt,500000,3.15453e+09
data/testset_1000_6.txt,1000,13215
data/testset_100000_5.txt,100000,1.26182e+08
data/testset_500000_14.txt,500000,1.92051e+09
data/testset_10000_4.txt,10000,1.26726e+06
data/testset_500000_27.txt,500000,3.69513e+09
data/testset_500000_4.txt,500000,3.15516e+09
data/testset_5000_22.txt,5000,371712
data/testset_100000_23.txt,100000,1.47776e+08
data/testset_10000_13.txt,10000,759040
data/testset_50000_17.txt,50000,1.91316e+07
data/testset_1000_4.txt,1000,14074
data/testset_10000_9.txt,10000,1.2691e+06
data/testset_10000_2.txt,10000,1.26939e+06
data/testset_500000_12.txt,500000,1.9189e+09
