data/testset_1000_12.txt,1000,16852
data/testset_1000_17.txt,1000,14533
data/testset_5000_13.txt,5000,239830
data/testset_1000_8.txt,1000,29578
data/testset_50000_11.txt,50000,2.46199e+07
data/testset_500000_15.txt,500000,2.34432e+09
data/testset_100000_8.txt,100000,1.50768e+08
data/testset_50000_2.txt,50000,3.72865e+07
data/testset_50000_16.txt,50000,2.35549e+07
data/testset_5000_27.txt,5000,501034
data/testset_100000_12.txt,100000,9.42117e+07
data/testset_100000_25.txt,100000,1.7718e+08
data/testset_500000_27.txt,500000,4.41565e+09
data/testset_500000_26.txt,500000,4.57947e+09
data/testset_500000_7.txt,500000,3.73337e+09
data/testset_50000_6.txt,50000,3.71225e+07
data/testset_10000_17.txt,10000,983530
data/testset_50000_17.txt,50000,2.3602e+07
data/testset_10000_11.txt,10000,997520
data/testset_5000_17.txt,5000,253099
data/testset_500000_14.txt,500000,2.34798e+09
data/testset_5000_4.txt,5000,388597
data/testset_10000_7.txt,10000,1.54477e+06
data/testset_1000_21.txt,1000,17846
data/testset_5000_29.txt,5000,441494
data/testset_500000_3.txt,500000,3.77091e+09
data/testset_100000_22.txt,100000,1.79683e+08
data/testset_50000_19.txt,50000,2.32988e+07
data/testset_1000_2.txt,1000,18982
data/testset_50000_22.txt,50000,4.47446e+07
data/testset_5000_8.txt,5000,388280
data/testset_1000_11.txt,1000,9236
data/testset_10000_5.txt,10000,1.53161e+06
data/testset_1000_14.txt,1000,9074
data/testset_10000_6.txt,10000,1.48684e+06
data/testset_50000_8.txt,50000,3.77798e+07
data/testset_1000_22.txt,1000,34612
data/testset_10000_21.txt,10000,1.78618e+06
data/testset_50000_9.txt,50000,3.68488e+07
data/testset_5000_6.txt,5000,427951
data/testset_10000_16.txt,10000,930439
data/testset_1000_10.txt,1000,16822
data/testset_500000_9.txt,500000,3.73456e+09
data/testset_100000_10.txt,100000,9.4348e+07
data/testset_1000_1.txt,1000,14740
data/testset_500000_17.txt,500000,2.35306e+09
data/testset_1000_3.txt,1000,19946
data/testset_100000_6.txt,100000,1.48436e+08
data/testset_1000_5.txt,1000,29234
data/testset_10000_27.txt,10000,1.78542e+06
data/testset_1000_28.txt,1000,17386
data/testset_10000_28.txt,10000,1.76912e+06
data/testset_10000_24.txt,10000,1.77991e+06
