data/testset_50000_25.txt,50000,20845.5
data/testset_10000_12.txt,10000,4957.5
data/testset_500000_5.txt,500000,235227
data/testset_5000_26.txt,5000,3041.5
data/testset_500000_24.txt,500000,231779
data/testset_5000_25.txt,5000,2398.2
data/testset_100000_26.txt,100000,45752
data/testset_10000_19.txt,10000,4846.1
data/testset_50000_21.txt,50000,24813.8
data/testset_500000_28.txt,500000,232214
data/testset_10000_9.txt,10000,5776.1
data/testset_10000_20.txt,10000,6491.4
data/testset_50000_1.txt,50000,19154.7
data/testset_50000_26.txt,50000,19600.3
data/testset_100000_4.txt,100000,45091.1
data/testset_100000_7.txt,100000,45371.1
data/testset_1000_6.txt,1000,572.6
data/testset_500000_16.txt,500000,239347
data/testset_100000_29.txt,100000,40338.1
data/testset_500000_8.txt,500000,233774
data/testset_5000_24.txt,5000,2139.5
data/testset_50000_18.txt,50000,20597.1
data/testset_500000_12.txt,500000,233639
data/testset_5000_2.txt,5000,1671.4
data/testset_500000_6.txt,500000,229646
data/testset_1000_25.txt,1000,259.3
data/testset_1000_24.txt,1000,312.3
data/testset_100000_13.txt,100000,46928.2
data/testset_500000_23.txt,500000,233058
data/testset_10000_29.txt,10000,6436.9
data/testset_500000_2.txt,500000,238557
data/testset_500000_13.txt,500000,229340
data/testset_100000_17.txt,100000,41088
data/testset_5000_12.txt,5000,1716.9
data/testset_50000_12.txt,50000,20881.1
data/testset_5000_28.txt,5000,2485.5
data/testset_50000_15.txt,50000,19564.4
data/testset_1000_27.txt,1000,260
data/testset_100000_5.txt,100000,42219.1
data/testset_5000_16.txt,5000,1999.4
data/testset_5000_21.txt,5000,2712.6
data/testset_500000_21.txt,500000,229937
data/testset_100000_14.txt,100000,41463.6
